id,score,essay_id,metric_id
3196,3.42,172,41
3197,2.29,172,42
3198,42.05,173,1
3199,25.28,173,2
3200,46.43,173,3
3201,94.60,173,4
3202,4.45,173,5
3203,85.25,173,6
3204,13.24,173,7
3205,41.36,173,8
3206,48.72,173,9
3207,91.74,173,10
3208,28.13,173,11
3209,44.70,173,12
3210,71.38,173,13
3211,83.09,173,14
3212,1.16,173,15
3213,11.19,173,16
3214,2.03,173,17
3215,0.12,173,18
3216,6.33,173,19
3217,48.85,173,20
3218,49.20,173,21
3219,5.62,173,22
3220,22.98,173,23
3221,47.40,173,24
3222,4.78,173,25
3223,4.32,173,27
3224,3.00,173,28
3225,5.00,173,29
3226,2.00,173,30
3227,13.00,173,31
3228,17.00,173,32
3229,15.00,173,33
3230,0.00,173,34
3231,0.00,173,35
3232,0.00,173,36
3233,234.00,173,37
3234,139.00,173,38
3235,86.00,173,39
3236,72.53,173,40
3237,3.08,173,41
3238,1.28,173,42
3239,59.51,174,1
3240,95.85,174,2
3241,8.05,174,3
3242,33.89,174,4
3243,42.62,174,5
3244,63.74,174,6
3245,35.99,174,7
3246,37.35,174,8
3247,40.89,174,9
3248,99.52,174,10
3249,96.41,174,11
3250,22.29,174,12
3251,97.42,174,13
3252,36.71,174,14
3253,57.05,174,15
3254,94.83,174,16
3255,62.60,174,17
3256,87.57,174,18
3257,6.33,174,19
3258,97.03,174,20
3259,72.28,174,21
3260,6.99,174,22
3261,5.56,174,23
3262,66.58,174,24
3263,5.42,174,25
3264,5.33,174,27
3265,3.00,174,28
3266,2.00,174,29
3267,10.00,174,30
3268,4.00,174,31
3269,1.00,174,32
3270,3.00,174,33
3271,0.00,174,34
3272,0.00,174,35
3273,0.00,174,36
3274,190.00,174,37
3275,148.00,174,38
3276,233.00,174,39
3277,48.96,174,40
3278,2.94,174,41
3279,1.98,174,42
3280,77.54,175,1
3281,59.25,175,2
3282,48.09,175,3
3283,62.15,175,4
3284,77.43,175,5
3285,40.87,175,6
3286,6.53,175,7
3287,36.32,175,8
3288,83.06,175,9
3289,38.47,175,10
3290,79.76,175,11
3291,19.13,175,12
3292,76.30,175,13
3293,75.74,175,14
3294,47.59,175,15
3295,71.65,175,16
3296,58.75,175,17
3297,89.53,175,18
3298,6.14,175,19
3299,9.76,175,20
3300,34.50,175,21
3301,6.13,175,22
3302,68.32,175,23
3303,86.41,175,24
3304,3.20,175,25
3305,4.48,175,27
3306,6.00,175,28
3307,2.00,175,29
3308,2.00,175,30
3309,14.00,175,31
3310,19.00,175,32
3311,4.00,175,33
3312,0.00,175,34
3313,0.00,175,35
3314,0.00,175,36
3315,117.00,175,37
3316,66.00,175,38
3317,185.00,175,39
3318,26.01,175,40
3319,5.45,175,41
3320,3.52,175,42
3321,95.72,176,1
3322,43.92,176,2
3323,18.02,176,3
3324,94.12,176,4
3325,1.25,176,5
3326,6.65,176,6
3327,0.96,176,7
3328,1.70,176,8
3329,60.52,176,9
3330,8.90,176,10
3331,83.84,176,11
3332,89.76,176,12
3333,77.60,176,13
3334,14.85,176,14
3335,97.25,176,15
3336,75.59,176,16
3337,26.53,176,17
3338,75.91,176,18
3339,6.43,176,19
3340,85.96,176,20
3341,5.32,176,21
3342,5.87,176,22
3343,15.96,176,23
3344,45.94,176,24
3345,3.47,176,25
3346,3.81,176,27
3347,5.00,176,28
3348,10.00,176,29
3349,9.00,176,30
3350,19.00,176,31
3351,19.00,176,32
3352,12.00,176,33
3353,0.00,176,34
3354,0.00,176,35
3355,0.00,176,36
3356,123.00,176,37
3357,126.00,176,38
3358,186.00,176,39
3359,19.69,176,40
3360,5.63,176,41
3361,4.02,176,42
3362,82.54,177,1
3363,52.73,177,2
3364,21.54,177,3
3365,3.22,177,4
3366,61.26,177,5
3367,76.75,177,6
3368,63.95,177,7
3369,36.06,177,8
3370,86.52,177,9
3371,85.62,177,10
3372,94.90,177,11
3373,32.74,177,12
3374,45.98,177,13
3375,84.74,177,14
3376,83.35,177,15
3377,8.24,177,16
3378,40.57,177,17
3379,98.85,177,18
3380,5.71,177,19
3381,35.14,177,20
3382,10.00,177,21
3383,5.28,177,22
3384,37.01,177,23
3385,17.99,177,24
3386,4.05,177,25
3387,1.65,177,27
3388,7.00,177,28
3389,8.00,177,29
3390,6.00,177,30
3391,11.00,177,31
3392,10.00,177,32
3393,13.00,177,33
3394,0.00,177,34
3395,0.00,177,35
3396,0.00,177,36
3397,57.00,177,37
3398,249.00,177,38
3399,106.00,177,39
3400,18.22,177,40
3401,4.84,177,41
3402,5.41,177,42
3403,1.22,178,1
3404,9.15,178,2
3405,2.48,178,3
3406,85.92,178,4
3407,15.97,178,5
3408,2.92,178,6
3409,76.53,178,7
3410,6.19,178,8
3411,17.94,178,9
3412,76.29,178,10
3413,28.18,178,11
3414,98.73,178,12
3415,43.50,178,13
3416,76.87,178,14
3417,18.91,178,15
3418,48.64,178,16
3419,69.49,178,17
3420,39.63,178,18
3421,6.16,178,19
3422,53.94,178,20
3423,3.16,178,21
3424,6.54,178,22
3425,50.67,178,23
3426,67.97,178,24
3427,2.51,178,25
3428,3.35,178,27
3429,7.00,178,28
3430,9.00,178,29
3431,1.00,178,30
3432,8.00,178,31
3433,7.00,178,32
3434,7.00,178,33
3435,0.00,178,34
3436,0.00,178,35
3437,0.00,178,36
3438,163.00,178,37
3439,176.00,178,38
3440,199.00,178,39
3441,88.21,178,40
3442,1.85,178,41
3443,5.13,178,42
3444,4.00,179,1
3445,82.77,179,2
3446,50.14,179,3
3447,60.68,179,4
3448,71.07,179,5
3449,46.25,179,6
3450,28.08,179,7
3451,87.44,179,8
3452,39.67,179,9
3453,73.60,179,10
3454,5.67,179,11
3455,49.43,179,12
3456,75.96,179,13
3457,6.98,179,14
3458,93.00,179,15
3459,56.69,179,16
3460,40.11,179,17
3461,59.82,179,18
3462,5.08,179,19
3463,7.05,179,20
3464,76.24,179,21
3465,5.81,179,22
3466,9.82,179,23
3467,59.12,179,24
3468,3.82,179,25
3469,2.23,179,27
3470,8.00,179,28
3471,1.00,179,29
3472,10.00,179,30
3473,10.00,179,31
3474,3.00,179,32
3475,14.00,179,33
3476,0.00,179,34
3477,0.00,179,35
3478,0.00,179,36
3479,71.00,179,37
3480,72.00,179,38
3481,241.00,179,39
3482,53.11,179,40
3483,2.91,179,41
3484,3.05,179,42
3485,89.44,180,1
3486,81.25,180,2
3487,87.48,180,3
3488,70.66,180,4
3489,46.73,180,5
3490,35.01,180,6
3491,39.92,180,7
3492,44.45,180,8
3493,26.47,180,9
3494,17.27,180,10
3495,62.85,180,11
3496,27.68,180,12
3497,7.12,180,13
3498,60.88,180,14
3499,16.43,180,15
3500,5.20,180,16
3501,4.70,180,17
3502,58.29,180,18
3503,5.81,180,19
3504,74.58,180,20
3505,31.74,180,21
3506,5.03,180,22
3507,33.79,180,23
3508,80.49,180,24
3509,2.39,180,25
3510,4.30,180,27
3511,8.00,180,28
3512,10.00,180,29
3513,4.00,180,30
3514,11.00,180,31
3515,11.00,180,32
3516,13.00,180,33
3517,0.00,180,34
3518,0.00,180,35
3519,0.00,180,36
3520,128.00,180,37
3521,124.00,180,38
3522,96.00,180,39
3523,90.54,180,40
3524,2.22,180,41
3525,1.45,180,42
3526,33.95,181,1
3527,19.32,181,2
3528,25.03,181,3
3529,3.24,181,4
3530,80.97,181,5
3531,63.08,181,6
3532,81.90,181,7
3533,32.32,181,8
3534,70.49,181,9
3535,89.08,181,10
3536,65.36,181,11
3537,46.30,181,12
3538,54.32,181,13
3539,38.02,181,14
3540,53.58,181,15
3541,15.34,181,16
3542,18.65,181,17
3543,15.12,181,18
3544,6.18,181,19
3545,51.98,181,20
3546,28.97,181,21
3547,5.16,181,22
3548,70.19,181,23
3549,32.31,181,24
3550,2.88,181,25
3551,3.73,181,27
3552,8.00,181,28
3553,4.00,181,29
3554,8.00,181,30
3555,20.00,181,31
3556,5.00,181,32
3557,2.00,181,33
3558,0.00,181,34
3559,0.00,181,35
3560,0.00,181,36
3561,142.00,181,37
3562,81.00,181,38
3563,133.00,181,39
3564,94.46,181,40
3565,1.45,181,41
3566,4.71,181,42
3567,31.48,182,1
3568,20.78,182,2
3569,12.06,182,3
3570,43.43,182,4
3571,55.44,182,5
3572,91.68,182,6
3573,0.79,182,7
3574,56.65,182,8
3575,33.36,182,9
3576,79.62,182,10
3577,17.12,182,11
3578,11.54,182,12
3579,23.95,182,13
3580,26.80,182,14
3581,12.43,182,15
3582,7.32,182,16
3583,78.64,182,17
3584,29.32,182,18
3585,6.83,182,19
3586,91.22,182,20
3587,37.08,182,21
3588,6.15,182,22
3589,16.53,182,23
3590,8.37,182,24
3591,4.35,182,25
3592,1.11,182,27
3593,8.00,182,28
3594,2.00,182,29
3595,4.00,182,30
3596,19.00,182,31
3597,10.00,182,32
3598,6.00,182,33
3599,0.00,182,34
3600,0.00,182,35
3601,0.00,182,36
3602,203.00,182,37
3603,165.00,182,38
3604,217.00,182,39
3605,29.12,182,40
3606,1.30,182,41
3607,2.61,182,42
3608,75.98,183,1
3609,31.47,183,2
3610,15.86,183,3
3611,75.83,183,4
3612,34.20,183,5
3613,63.18,183,6
3614,87.50,183,7
3615,27.36,183,8
3616,81.32,183,9
3617,26.62,183,10
3618,90.88,183,11
3619,88.30,183,12
3620,69.83,183,13
3621,98.01,183,14
3622,96.93,183,15
3623,3.13,183,16
3624,49.59,183,17
3625,89.71,183,18
3626,5.57,183,19
3627,63.88,183,20
3628,8.41,183,21
3629,6.46,183,22
3630,6.31,183,23
3631,1.68,183,24
3632,3.00,183,25
3633,2.85,183,27
3634,5.00,183,28
3635,2.00,183,29
3636,9.00,183,30
3637,9.00,183,31
3638,5.00,183,32
3639,6.00,183,33
3640,0.00,183,34
3641,0.00,183,35
3642,0.00,183,36
3643,242.00,183,37
3644,158.00,183,38
3645,225.00,183,39
3646,63.52,183,40
3647,1.31,183,41
3648,2.79,183,42
3649,24.86,184,1
3650,1.65,184,2
3651,13.00,184,3
3652,61.41,184,4
3653,82.19,184,5
3654,83.25,184,6
3655,28.99,184,7
3656,61.64,184,8
3657,53.64,184,9
3658,3.33,184,10
3659,38.05,184,11
3660,13.74,184,12
3661,7.16,184,13
3662,30.12,184,14
3663,11.10,184,15
3664,58.36,184,16
3665,88.74,184,17
3666,53.46,184,18
3667,6.20,184,19
3668,73.76,184,20
3669,70.17,184,21
3670,5.73,184,22
3671,60.36,184,23
3672,50.90,184,24
3673,4.18,184,25
3674,2.69,184,27
3675,7.00,184,28
3676,3.00,184,29
3677,10.00,184,30
3678,9.00,184,31
3679,14.00,184,32
3680,13.00,184,33
3681,0.00,184,34
3682,0.00,184,35
3683,0.00,184,36
3684,97.00,184,37
3685,73.00,184,38
3686,164.00,184,39
3687,42.02,184,40
3688,3.49,184,41
3689,3.11,184,42
3690,95.84,185,1
3691,39.74,185,2
3692,53.68,185,3
3693,9.59,185,4
3694,31.42,185,5
3695,22.54,185,6
3696,79.28,185,7
3697,73.16,185,8
3698,5.27,185,9
3699,26.88,185,10
3700,52.84,185,11
3701,1.74,185,12
3702,93.39,185,13
3703,86.75,185,14
3704,50.33,185,15
3705,99.35,185,16
3706,20.69,185,17
3707,73.63,185,18
3708,5.37,185,19
3709,40.19,185,20
3710,47.89,185,21
3711,5.27,185,22
3712,54.02,185,23
3713,8.83,185,24
3714,5.54,185,25
3715,5.61,185,27
3716,10.00,185,28
3717,3.00,185,29
3718,8.00,185,30
3719,11.00,185,31
3720,8.00,185,32
3721,19.00,185,33
3722,0.00,185,34
3723,0.00,185,35
3724,0.00,185,36
3725,73.00,185,37
3726,242.00,185,38
3727,97.00,185,39
3728,17.88,185,40
3729,3.58,185,41
3730,3.91,185,42
3731,41.00,186,1
3732,15.16,186,2
3733,12.49,186,3
3734,90.27,186,4
3735,71.26,186,5
3736,29.93,186,6
3737,30.58,186,7
3738,87.46,186,8
3739,95.77,186,9
3740,33.90,186,10
3741,51.83,186,11
3742,45.35,186,12
3743,84.13,186,13
3744,25.00,186,14
3745,47.09,186,15
3746,76.70,186,16
3747,15.65,186,17
3748,86.51,186,18
3749,5.55,186,19
3750,47.04,186,20
3751,61.11,186,21
3752,6.88,186,22
3753,57.10,186,23
3754,48.62,186,24
3755,3.70,186,25
3756,4.87,186,27
3757,2.00,186,28
3758,7.00,186,29
3759,8.00,186,30
3760,17.00,186,31
3761,14.00,186,32
3762,11.00,186,33
3763,0.00,186,34
3764,0.00,186,35
3765,0.00,186,36
3766,156.00,186,37
3767,94.00,186,38
3768,232.00,186,39
3769,38.82,186,40
3770,4.15,186,41
3771,3.25,186,42
3772,45.46,187,1
3773,13.89,187,2
3774,35.78,187,3
3775,99.00,187,4
3776,78.01,187,5
3777,74.36,187,6
3778,21.86,187,7
3779,39.99,187,8
3780,0.14,187,9
3781,75.71,187,10
3782,23.21,187,11
3783,14.93,187,12
3784,35.44,187,13
3785,53.99,187,14
3786,7.41,187,15
3787,91.02,187,16
3788,17.23,187,17
3789,53.63,187,18
3790,6.82,187,19
3791,92.09,187,20
3792,70.01,187,21
3793,6.64,187,22
3794,48.28,187,23
3795,7.65,187,24
3796,3.48,187,25
3797,4.81,187,27
3798,2.00,187,28
3799,9.00,187,29
3800,2.00,187,30
3801,15.00,187,31
3802,17.00,187,32
3803,1.00,187,33
3804,0.00,187,34
3805,0.00,187,35
3806,0.00,187,36
3807,138.00,187,37
3808,85.00,187,38
3809,197.00,187,39
3810,62.33,187,40
3811,1.54,187,41
3812,5.37,187,42
3813,18.31,188,1
3814,75.86,188,2
3815,3.22,188,3
3816,55.79,188,4
3817,80.00,188,5
3818,52.47,188,6
3819,66.79,188,7
3820,57.44,188,8
3821,33.89,188,9
3822,76.32,188,10
3823,42.97,188,11
3824,20.60,188,12
3825,39.85,188,13
3826,5.01,188,14
3827,1.64,188,15
3828,64.77,188,16
3829,11.78,188,17
3830,70.03,188,18
3831,6.85,188,19
3832,87.02,188,20
3833,51.22,188,21
3834,5.70,188,22
3835,1.39,188,23
3836,79.31,188,24
3837,4.46,188,25
3838,5.70,188,27
3839,4.00,188,28
3840,4.00,188,29
3841,2.00,188,30
3842,2.00,188,31
3843,16.00,188,32
3844,20.00,188,33
3845,0.00,188,34
3846,0.00,188,35
3847,0.00,188,36
3848,183.00,188,37
3849,112.00,188,38
3850,237.00,188,39
3851,30.28,188,40
3852,4.84,188,41
3853,3.35,188,42
3854,80.68,189,1
3855,26.05,189,2
3856,60.07,189,3
3857,23.82,189,4
3858,41.46,189,5
3859,33.43,189,6
3860,55.44,189,7
3861,98.08,189,8
3862,0.62,189,9
3863,37.12,189,10
3864,75.95,189,11
3865,79.89,189,12
3866,53.60,189,13
3867,65.32,189,14
3868,13.36,189,15
3869,12.75,189,16
3870,66.79,189,17
3871,24.52,189,18
3872,5.02,189,19
3873,62.66,189,20
3874,65.26,189,21
3875,6.77,189,22
3876,43.58,189,23
3877,97.48,189,24
3878,1.70,189,25
3879,1.18,189,27
3880,8.00,189,28
3881,3.00,189,29
3882,9.00,189,30
3883,11.00,189,31
3884,11.00,189,32
3885,14.00,189,33
3886,0.00,189,34
3887,0.00,189,35
3888,0.00,189,36
3889,75.00,189,37
3890,104.00,189,38
3891,177.00,189,39
3892,71.30,189,40
3893,3.07,189,41
3894,2.09,189,42
3895,35.54,190,1
3896,1.26,190,2
3897,89.49,190,3
3898,7.19,190,4
3899,79.76,190,5
3900,1.02,190,6
3901,40.69,190,7
3902,72.76,190,8
3903,59.78,190,9
3904,42.82,190,10
3905,26.89,190,11
3906,28.81,190,12
3907,80.04,190,13
3908,12.65,190,14
3909,34.78,190,15
3910,15.40,190,16
3911,4.10,190,17
3912,42.21,190,18
3913,5.09,190,19
3914,57.16,190,20
3915,68.21,190,21
3916,5.94,190,22
3917,56.25,190,23
3918,23.54,190,24
3919,3.48,190,25
3920,5.64,190,27
3921,6.00,190,28
3922,8.00,190,29
3923,7.00,190,30
3924,19.00,190,31
3925,16.00,190,32
3926,4.00,190,33
3927,0.00,190,34
3928,0.00,190,35
3929,0.00,190,36
3930,81.00,190,37
3931,162.00,190,38
3932,89.00,190,39
3933,5.91,190,40
3934,3.11,190,41
3935,1.07,190,42
3936,85.23,191,1
3937,15.72,191,2
3938,15.07,191,3
3939,95.08,191,4
3940,46.81,191,5
3941,15.61,191,6
3942,7.79,191,7
3943,92.85,191,8
3944,21.27,191,9
3945,31.02,191,10
3946,97.69,191,11
3947,85.31,191,12
3948,73.29,191,13
3949,78.11,191,14
3950,92.61,191,15
3951,67.78,191,16
3952,66.74,191,17
3953,91.51,191,18
3954,5.99,191,19
3955,54.70,191,20
3956,27.47,191,21
3957,5.97,191,22
3958,58.06,191,23
3959,54.22,191,24
3960,1.10,191,25
3961,5.91,191,27
3962,1.00,191,28
3963,8.00,191,29
3964,5.00,191,30
3965,6.00,191,31
3966,14.00,191,32
3967,3.00,191,33
3968,0.00,191,34
3969,0.00,191,35
3970,0.00,191,36
3971,158.00,191,37
3972,170.00,191,38
3973,165.00,191,39
3974,90.96,191,40
3975,4.47,191,41
3976,4.56,191,42
3977,18.16,192,1
3978,7.90,192,2
3979,83.44,192,3
3980,22.31,192,4
3981,25.95,192,5
3982,89.20,192,6
3983,28.02,192,7
3984,36.74,192,8
3985,15.64,192,9
3986,30.25,192,10
3987,10.02,192,11
3988,33.66,192,12
3989,76.62,192,13
3990,86.62,192,14
3991,37.08,192,15
3992,15.81,192,16
3993,37.41,192,17
3994,39.93,192,18
3995,5.41,192,19
3996,34.59,192,20
3997,23.67,192,21
3998,5.40,192,22
3999,37.27,192,23
4000,60.67,192,24
4001,2.49,192,25
4002,5.94,192,27
4003,1.00,192,28
4004,8.00,192,29
4005,8.00,192,30
4006,3.00,192,31
4007,11.00,192,32
4008,7.00,192,33
4009,0.00,192,34
4010,0.00,192,35
4011,0.00,192,36
4012,237.00,192,37
4013,218.00,192,38
4014,235.00,192,39
4015,37.36,192,40
4016,3.43,192,41
4017,2.89,192,42
4018,86.86,193,1
4019,17.15,193,2
4020,0.12,193,3
4021,99.43,193,4
4022,45.19,193,5
4023,73.51,193,6
4024,15.50,193,7
4025,92.13,193,8
4026,58.96,193,9
4027,21.20,193,10
4028,15.27,193,11
4029,36.22,193,12
4030,18.43,193,13
4031,11.51,193,14
4032,68.90,193,15
4033,63.25,193,16
4034,68.62,193,17
4035,66.77,193,18
4036,5.88,193,19
4037,6.21,193,20
4038,45.73,193,21
4039,6.29,193,22
4040,66.08,193,23
4041,13.84,193,24
4042,3.52,193,25
4043,3.52,193,27
4044,5.00,193,28
4045,8.00,193,29
4046,2.00,193,30
4047,13.00,193,31
4048,15.00,193,32
4049,4.00,193,33
4050,0.00,193,34
4051,0.00,193,35
4052,4.00,193,36
4053,85.00,193,37
4054,150.00,193,38
4055,151.00,193,39
4056,22.52,193,40
4057,2.98,193,41
4058,4.50,193,42
4059,92.60,194,1
4060,14.94,194,2
4061,17.21,194,3
4062,69.95,194,4
4063,54.12,194,5
4064,48.91,194,6
4065,22.16,194,7
4066,47.54,194,8
4067,13.15,194,9
4068,9.40,194,10
4069,70.84,194,11
4070,42.98,194,12
4071,7.50,194,13
4072,69.16,194,14
4073,14.69,194,15
4074,57.90,194,16
4075,8.82,194,17
4076,85.29,194,18
4077,6.84,194,19
4078,19.28,194,20
4079,56.46,194,21
4080,6.75,194,22
4081,18.55,194,23
4082,86.54,194,24
4083,3.09,194,25
4084,4.74,194,27
4085,2.00,194,28
4086,9.00,194,29
4087,9.00,194,30
4088,20.00,194,31
4089,17.00,194,32
4090,3.00,194,33
4091,8.00,194,34
4092,8.00,194,35
4093,7.00,194,36
4094,171.00,194,37
4095,70.00,194,38
4096,219.00,194,39
4097,53.93,194,40
4098,2.04,194,41
4099,2.26,194,42
4100,77.92,195,1
4101,66.72,195,2
4102,13.77,195,3
4103,6.47,195,4
4104,51.70,195,5
4105,60.35,195,6
4106,55.32,195,7
4107,1.45,195,8
4108,62.62,195,9
4109,31.56,195,10
4110,78.87,195,11
4111,68.02,195,12
4112,60.09,195,13
4113,59.51,195,14
4114,23.81,195,15
4115,64.62,195,16
4116,43.92,195,17
4117,3.01,195,18
4118,5.43,195,19
4119,72.85,195,20
4120,2.19,195,21
4121,6.43,195,22
4122,12.02,195,23
4123,13.50,195,24
4124,5.58,195,25
4125,5.22,195,27
4126,5.00,195,28
4127,8.00,195,29
4128,4.00,195,30
4129,3.00,195,31
4130,3.00,195,32
4131,3.00,195,33
4132,3.00,195,34
4133,5.00,195,35
4134,5.00,195,36
4135,165.00,195,37
4136,72.00,195,38
4137,74.00,195,39
4138,81.06,195,40
4139,1.23,195,41
4140,1.33,195,42
4141,14.33,196,1
4142,90.85,196,2
4143,96.52,196,3
4144,44.22,196,4
4145,35.75,196,5
4146,8.58,196,6
4147,11.24,196,7
4148,53.67,196,8
4149,49.73,196,9
4150,40.65,196,10
4151,94.71,196,11
4152,87.22,196,12
4153,10.77,196,13
4154,90.23,196,14
4155,54.23,196,15
4156,58.35,196,16
4157,44.37,196,17
4158,34.80,196,18
4159,5.50,196,19
4160,98.45,196,20
4161,37.79,196,21
4162,5.77,196,22
4163,58.91,196,23
4164,4.42,196,24
4165,1.57,196,25
4166,1.78,196,27
4167,1.00,196,28
4168,7.00,196,29
4169,9.00,196,30
4170,8.00,196,31
4171,4.00,196,32
4172,16.00,196,33
4173,5.00,196,34
4174,7.00,196,35
4175,4.00,196,36
4176,77.00,196,37
4177,211.00,196,38
4178,125.00,196,39
4179,84.99,196,40
4180,4.89,196,41
4181,2.82,196,42
4182,78.64,197,1
4183,11.34,197,2
4184,13.89,197,3
4185,55.23,197,4
4186,15.16,197,5
4187,74.25,197,6
4188,79.35,197,7
4189,39.67,197,8
4190,72.20,197,9
4191,79.68,197,10
4192,44.92,197,11
4193,3.58,197,12
4194,35.49,197,13
4195,4.45,197,14
4196,54.95,197,15
4197,73.51,197,16
4198,63.35,197,17
4199,72.00,197,18
4200,6.19,197,19
4201,58.53,197,20
4202,61.93,197,21
4203,6.20,197,22
4204,93.98,197,23
4205,99.40,197,24
4206,5.77,197,25
4207,4.12,197,27
4208,5.00,197,28
4209,7.00,197,29
4210,10.00,197,30
4211,4.00,197,31
4212,16.00,197,32
4213,3.00,197,33
4214,4.00,197,34
4215,3.00,197,35
4216,1.00,197,36
4217,171.00,197,37
4218,220.00,197,38
4219,110.00,197,39
4220,40.87,197,40
4221,3.63,197,41
4222,3.47,197,42
4223,1.81,198,1
4224,35.72,198,2
4225,37.01,198,3
4226,83.63,198,4
4227,74.02,198,5
4228,91.99,198,6
4229,31.72,198,7
4230,5.41,198,8
4231,38.80,198,9
4232,73.43,198,10
4233,58.61,198,11
4234,90.86,198,12
4235,71.41,198,13
4236,57.81,198,14
4237,51.74,198,15
4238,23.81,198,16
4239,1.77,198,17
4240,86.93,198,18
4241,5.55,198,19
4242,47.25,198,20
4243,78.66,198,21
4244,6.19,198,22
4245,96.30,198,23
4246,29.85,198,24
4247,3.49,198,25
4248,3.61,198,27
4249,9.00,198,28
4250,2.00,198,29
4251,10.00,198,30
4252,20.00,198,31
4253,2.00,198,32
4254,12.00,198,33
4255,2.00,198,34
4256,1.00,198,35
4257,5.00,198,36
4258,217.00,198,37
4259,242.00,198,38
4260,96.00,198,39
4261,43.15,198,40
4262,3.81,198,41
4263,1.83,198,42
4264,57.16,199,1
4265,7.45,199,2
4266,33.41,199,3
4267,3.80,199,4
4268,56.08,199,5
4269,31.30,199,6
4270,92.64,199,7
4271,73.44,199,8
4272,36.18,199,9
4273,90.61,199,10
4274,2.19,199,11
4275,63.68,199,12
4276,76.36,199,13
4277,2.81,199,14
4278,52.90,199,15
4279,98.61,199,16
4280,48.30,199,17
4281,26.68,199,18
4282,5.94,199,19
4283,47.24,199,20
4284,79.42,199,21
4285,5.59,199,22
4286,1.96,199,23
4287,62.01,199,24
4288,5.57,199,25
4289,5.11,199,27
4290,8.00,199,28
4291,2.00,199,29
4292,2.00,199,30
4293,12.00,199,31
4294,18.00,199,32
4295,8.00,199,33
4296,9.00,199,34
4297,4.00,199,35
4298,8.00,199,36
4299,51.00,199,37
4300,89.00,199,38
4301,248.00,199,39
4302,60.23,199,40
4303,5.45,199,41
4304,5.23,199,42
4305,19.51,200,1
4306,7.14,200,2
4307,26.52,200,3
4308,16.53,200,4
4309,24.73,200,5
4310,87.02,200,6
4311,12.63,200,7
4312,32.42,200,8
4313,45.10,200,9
4314,91.09,200,10
4315,80.45,200,11
4316,58.09,200,12
4317,89.56,200,13
4318,69.17,200,14
4319,51.79,200,15
4320,58.72,200,16
4321,71.84,200,17
4322,50.85,200,18
4323,5.96,200,19
4324,30.93,200,20
4325,39.82,200,21
4326,6.03,200,22
4327,39.38,200,23
4328,66.58,200,24
4329,4.26,200,25
4330,2.82,200,27
4331,1.00,200,28
4332,10.00,200,29
4333,7.00,200,30
4334,5.00,200,31
4335,12.00,200,32
4336,2.00,200,33
4337,10.00,200,34
4338,3.00,200,35
4339,5.00,200,36
4340,77.00,200,37
4341,144.00,200,38
4342,159.00,200,39
4343,20.68,200,40
4344,2.80,200,41
4345,4.59,200,42
4346,21.65,201,1
4347,51.35,201,2
4348,96.39,201,3
4349,77.47,201,4
4350,69.31,201,5
4351,12.68,201,6
4352,25.35,201,7
4353,71.40,201,8
4354,76.94,201,9
4355,4.13,201,10
4356,49.19,201,11
4357,27.16,201,12
4358,0.08,201,13
4359,37.78,201,14
4360,40.54,201,15
4361,24.56,201,16
4362,87.03,201,17
4363,11.77,201,18
4364,5.64,201,19
4365,11.20,201,20
4366,78.66,201,21
4367,6.17,201,22
4368,18.68,201,23
4369,18.77,201,24
4370,1.38,201,25
4371,3.22,201,27
4372,3.00,201,28
4373,2.00,201,29
4374,5.00,201,30
4375,11.00,201,31
4376,9.00,201,32
4377,6.00,201,33
4378,9.00,201,34
4379,10.00,201,35
4380,8.00,201,36
4381,151.00,201,37
4382,92.00,201,38
4383,115.00,201,39
4384,69.33,201,40
4385,1.82,201,41
4386,5.83,201,42
4387,66.26,202,1
4388,66.33,202,2
4389,95.52,202,3
4390,45.20,202,4
4391,16.02,202,5
4392,90.67,202,6
4393,65.31,202,7
4394,46.14,202,8
4395,11.82,202,9
4396,30.56,202,10
4397,28.57,202,11
4398,39.19,202,12
4399,26.26,202,13
4400,70.86,202,14
4401,13.92,202,15
4402,25.51,202,16
4403,6.01,202,17
4404,85.36,202,18
4405,6.59,202,19
4406,57.29,202,20
4407,75.44,202,21
4408,5.96,202,22
4409,38.43,202,23
4410,80.72,202,24
4411,3.21,202,25
4412,5.59,202,27
4413,6.00,202,28
4414,2.00,202,29
4415,4.00,202,30
4416,14.00,202,31
4417,11.00,202,32
4418,12.00,202,33
4419,2.00,202,34
4420,3.00,202,35
4421,9.00,202,36
4422,104.00,202,37
4423,67.00,202,38
4424,196.00,202,39
4425,43.14,202,40
4426,1.96,202,41
4427,2.54,202,42
4428,53.59,203,1
4429,45.63,203,2
4430,61.81,203,3
4431,96.38,203,4
4432,15.86,203,5
4433,39.57,203,6
4434,79.74,203,7
4435,95.15,203,8
4436,21.74,203,9
4437,3.03,203,10
4438,7.44,203,11
4439,72.79,203,12
4440,45.48,203,13
4441,29.25,203,14
4442,60.22,203,15
4443,81.28,203,16
4444,89.70,203,17
4445,53.57,203,18
4446,6.99,203,19
4447,23.59,203,20
4448,82.95,203,21
4449,6.98,203,22
4450,61.75,203,23
4451,79.74,203,24
4452,5.41,203,25
4453,5.69,203,27
4454,5.00,203,28
4455,1.00,203,29
4456,4.00,203,30
4457,14.00,203,31
4458,6.00,203,32
4459,13.00,203,33
4460,2.00,203,34
4461,8.00,203,35
4462,10.00,203,36
4463,137.00,203,37
4464,222.00,203,38
4465,105.00,203,39
4466,73.46,203,40
